address,area,price
怡富花园-莲前西路,思明,4700
前埔北区-莲前东路,思明,900
裕发广场-富山,思明,3000
假日香港广场-思明北路,思明,5000
宝华花园-湖滨北路,思明,4300
宝华花园-湖滨北路,思明,3800
宝华花园-湖滨北路,思明,6900
嘉华大厦-长青路,思明,4300
嘉华大厦-长青路,思明,5300
罗宾森璀璨新城二期-火车站,思明,4800
宝龙中心二期-嘉禾路,思明,4300
源昌君悦山-莲前西路,思明,5500
裕发广场-富山,思明,2600
海峡国际社区二期-会展路,思明,4300
卧龙晓城二期-莲前,思明,4300
御景苑-禾祥西路,思明,2100
何厝村-观音山,思明,850
卧龙晓城二期-莲前,思明,13000
开元路-思明北路,思明,1600
大同路-中山路,思明,1400
大同路-中山路,思明,2300
虹霞大厦-中山路,思明,3400
裕发广场-富山,思明,2600
福满山庄-瑞景,思明,5500
福满山庄-瑞景,思明,3300
洪山柄南区-瑞景,思明,3100
嘉盛豪园E组团-莲前东路,思明,5500
嘉盛豪园（莲前）-莲前西路,思明,3800
嘉盛豪园（莲前）-莲前西路,思明,3900
嘉盛豪园（莲前）-莲前西路,思明,4800
嘉盛豪园（莲前）-莲前西路,思明,4800
嘉盛豪园（莲前）-莲前西路,思明,6900
嘉盛豪园（莲前）-莲前西路,思明,5900
明发花园-前埔北区,思明,2900
嘉盛豪园（莲前）-莲前西路,思明,2800
嘉盛豪园（莲前）-莲前西路,思明,5500
华林紫薇花园-莲前东路,思明,5000
华林紫薇花园-瑞景,思明,4200
岭兜小区二里-软件园,思明,2200
岭兜小区一里-软件园,思明,2200
岭兜小区二里-软件园,思明,3000
洪山柄南区-瑞景,思明,4500
洪山柄南区-瑞景,思明,4500
名汇广场-中山路,思明,2500
文园雅阁-文园路,思明,6500
颐景园-火车站,思明,4500
香榭园-莲前西路,思明,1700
山木清华-莲前,思明,2800
香港广场-思明北路,思明,4000
金鸡亭-金鸡亭,思明,2850
裕发广场-富山,思明,2500
裕发广场-富山,思明,2800
何厝村-观音山,思明,500
天成花园-SM附近,湖里,1500
天成花园-吕厝西,思明,2200
莲花新城三期-集美新城,集美,1480
裕兴花园-SM附近,湖里,2000
聚落阳光社-枋湖,湖里,1390
单间带厨卫后埔社区【实拍图】-金尚路,湖里,500
湖里万达-万达广场,湖里,1500
华永天地-台湾街,湖里,4800
禹州高HOUSE-安兜,湖里,1300
【实拍图】后埔社区单间带厨卫.新装修-吕岭路,湖里,500
金山小区-金山小区,湖里,3400
金山花园-金山小区,湖里,5000
天成花园-SM附近,湖里,2200
天成花园-SM附近,湖里,2200
天成花园-江头,湖里,1500
天成花园-SM附近,湖里,3000
天成花园-SM附近,湖里,2000
天成花园-SM附近,湖里,1900
久邦青年公寓-马垄,湖里,2200
天成花园-江头,湖里,1699
围里社-机场附近,湖里,1300
五通一里-万达广场,湖里,1000
凤头-五缘湾,湖里,1000
尚忠社225号-枋湖,湖里,1500
永建顶尚-枋湖,湖里,1408
聚落公寓阳光社-高新技术园,湖里,1460
永建顶尚-枋湖,湖里,1500
科技村-大唐世家,湖里,1000
天成花园-SM附近,湖里,1500
天成花园-SM附近,湖里,1500
天成花园-江头,湖里,1700
天成花园-SM附近,湖里,2200
天成花园-SM附近,湖里,1900
天成花园-江头,湖里,1600
天成花园-SM附近,湖里,1700
天成花园-江头,湖里,2200
天成花园-SM附近,湖里,1850
天成花园-SM附近,湖里,1500
湖里万达广场-万达广场,湖里,160000
湖里万达广场-万达广场,湖里,5000
湖里万达广场-万达广场,湖里,5000
湖里万达广场-万达广场,湖里,46000
宏山新村-金山小区,湖里,3600
阳光公寓二期-高新技术园,湖里,1300
聚落阳光社-马垄,湖里,1180
聚落生活家公寓-市政务中心,湖里,1250
永建顶尚-枋湖,湖里,1280
聚落阳光社-火炬路,湖里,1460
永建顶尚-枋湖,湖里,1580
卢厝社-枋湖,湖里,1400
聚落阳光社-湖里大道,湖里,1680
聚落公寓阳光社-高新技术园,湖里,1680
坂上社区-金尚路,湖里,1378
香榭花都（金永昌家园）-金山小区,湖里,1300
国际山庄-金山小区,湖里,14000
宏山新村-金山小区,湖里,3700
国际山庄-金山小区,湖里,14000
金山小区-金山小区,湖里,3300
金山小区-金山小区,湖里,3600
金山小区-金山小区,湖里,1200
金山小区-金山小区,湖里,4000
金山小区-金山小区,湖里,4800
江头后埔社区.不用中介费-后埔,湖里,500
高林社区-万达广场,湖里,800
裕兴花园-SM附近,湖里,2000
裕兴大厦-江头北路,湖里,2199
久邦精品公寓-房东出租-高新技术园,湖里,2200
东晖广场-枋湖,湖里,2600
县后阳光公寓-县后,湖里,1300
五通小区-万达广场,湖里,1000
聚落阳光社-高新技术园,湖里,1350
聚落阳光社公寓-湖里大道,湖里,1460
聚落阳光社-马垄,湖里,1390
聚落阳光社-SM附近,湖里,1750
聚落阳光社-湖里大道,湖里,1350
山谷城市-金尚路,湖里,1000
聚落阳光社-马垄,湖里,1390
围里社-机场附近,湖里,1400
国际邮轮城一期-东渡,湖里,6500
宝龙一城-安兜,湖里,4200
金山国际-金山小区,湖里,4000
幸福家园-金山小区,湖里,1200
华永天地-台湾街,湖里,2800
禹州高HOUS尧州新城-金尚路,湖里,1450
富贵门花园小区-金尚路,湖里,1650
禹州OUS尧州新城-机场附近,湖里,900
金山国际-金山小区,湖里,3800
金山小区-金山小区,湖里,3200
湖里万达-万达广场,湖里,1500
湖里万达-万达广场,湖里,1500
金枋世家-安兜,湖里,2500
华永天地-台湾街,湖里,4800
金鹭花园-金山小区,湖里,3200
围里社-机场附近,湖里,1280
聚落阳光社-湖里大道,湖里,1180
湖里高新园-高新技术园,湖里,1299
坂上社-枋湖,湖里,1300
聚落阳光社-湖里大道,湖里,1460
坂上社-枋湖,湖里,1370
富贵门花园-枋湖,湖里,1300
聚落阳光社-火炬路,湖里,1390
聚落众创-马垄,湖里,1490
裕兴大厦-江头北路,湖里,1900
大洋雅苑-枋湖,湖里,1000
华永天地-台湾街,湖里,2800
国际山庄-金山小区,湖里,5500
大洋雅苑-枋湖,湖里,4500
永健顶尚-枋湖,湖里,1800
龙湖花园-枋湖,湖里,3500
东晖广场-枋湖,湖里,5500
凯悦新城-枋湖,湖里,3300
凯悦新城-枋湖,湖里,3200
金山国际-金山小区,湖里,3000
江头后埔社.不用中介费.550元起租押一付一-后埔,湖里,500
后埔社单间中孚花园站附近550起租-SM附近,湖里,500
后埔社单间500起租.免中介费押一付一-金尚路,湖里,500
后埔社.中孚花园站.单间独卫可做饭-后埔,湖里,500
实拍图】单间带厨卫.后埔社区-金尚路,湖里,500
聚落眼光社-湖里大道,湖里,1680
华永天地-台湾街,湖里,2600
富贵门花园-枋湖,湖里,1200
永建顶尚-枋湖,湖里,1300
聚落众创-马垄,湖里,1300
永建顶尚-枋湖,湖里,1600
聚落生活家公寓-枋湖,湖里,1400
富贵门花园-枋湖,湖里,1380
聚落阳光社-湖里大道,湖里,1350
聚落阳光社-SM附近,湖里,1390
实拍图】单间带厨卫.后埔社区-SM附近,湖里,500
单间带厨卫.公路征费中心站附近后埔社区【实拍图】-吕岭路,湖里,500
公路征费中心站附近【实拍图】后埔社区-江头,湖里,500
金秋花园-SM附近,湖里,1300
金秋花园-后坑,湖里,1600
凯悦新城-枋湖,湖里,1600
苏公馆-蔡塘,湖里,1600
苏公馆-吕岭路,湖里,1600
裕兴花园-乌石浦,湖里,1999
裕兴大厦-江头北路,湖里,2000
万达SOHO-万达广场,湖里,3600
金林湾花园-五缘湾运动馆,湖里,3200
金林湾花园-五缘湾运动馆,湖里,3500
金林湾花园-五缘湾运动馆,湖里,3200
金林湾花园-五缘湾运动馆,湖里,3000
聚落阳光社-马垄,湖里,1680
凤头-五缘湾运动馆,湖里,800
聚落阳光社-火炬路,湖里,1460
聚落阳光社-枋湖,湖里,1460
围里社-机场附近,湖里,1300
尚忠社-枋湖,湖里,1400
聚落阳光社-湖里大道,湖里,1350
聚落生活家-保税区,湖里,1600
聚落阳光社-湖里大道,湖里,1350
五缘湾运动馆-五缘湾运动馆,湖里,1300
金林湾花园-五缘湾运动馆,湖里,3300
信诚VBO-高新技术园,湖里,1400
华永天地-台湾街,湖里,1800
湖里区洪塘社区-万达广场,湖里,550
湖里区洪塘社区-湖边水库片,湖里,850
湖边水库-湖边水库片,湖里,600
源昌鑫海湾-惠灵顿路,湖里,1400
湖里区高林培训基地高林社468号-万达广场,湖里,32
华永天地-台湾街,湖里,2800
墩上小区-五缘湾,湖里,3600
墩上小区-五缘湾,湖里,2200
墩上小区-五缘湾,湖里,3300
墩上小区-五缘湾,湖里,1700
墩上小区-五缘湾,湖里,2500
墩上小区-五缘湾,湖里,2400
宝龙一城-安兜,湖里,2500
富贵门花园-枋湖,湖里,1350
机场附近-金尚路,湖里,1300
永建顶尚-枋湖,湖里,1350
高新技术园-五缘湾,湖里,1560
围里社-机场附近,湖里,1288
祥店新村-祥店,湖里,1100
聚落阳光社-枋湖,湖里,1680
聚落阳光社-高新技术园,湖里,1680
永建顶尚-枋湖,湖里,1400
墩上小区-五缘湾,湖里,3600
墩上小区-五缘湾,湖里,2850
墩上小区-五缘湾,湖里,2200
墩上小区-五缘湾,湖里,2400
墩上小区-五缘湾,湖里,2200
墩上小区-五缘湾,湖里,3800
墩上小区-五缘湾,湖里,4000
墩上小区-五缘湾,湖里,3800
墩上小区-五缘湾,湖里,2900
墩上小区-五缘湾,湖里,2400
墩上小区-五缘湾,湖里,3600
墩上小区-五缘湾,湖里,2200
墩上小区-五缘湾,湖里,3300
墩上小区-五缘湾,湖里,1700
万达广场万科云玺-万达广场,湖里,3600
富贵门花园-枋湖,湖里,1350
聚落阳光社-高新技术园,湖里,1460
山谷城市-金尚路,湖里,1000
富贵门花园-枋湖,湖里,1400
富贵门花园-枋湖,湖里,1300
聚落公寓阳光社-SM附近,湖里,1680
书香佳缘-枋湖,湖里,1420
永建顶尚-枋湖,湖里,1300
富贵门花园-枋湖,湖里,1000
聚落阳光社-火炬路,湖里,1680
冠宏花园-吕厝,湖里,800
联发欣悦园-枋湖,湖里,3500
特房山水尚座-高新技术园,湖里,7000
古歌华苑-蔡塘,湖里,1550
湖里万达广场-万达广场,湖里,15000
古歌华苑-蔡塘,湖里,1350
古歌华苑-蔡塘,湖里,1610
古歌华苑-蔡塘,湖里,1350
古歌华苑-蔡塘,湖里,1550
金枋世家-安兜,湖里,2500
高林社-万达广场,湖里,600
高林社-万达广场,湖里,1000
金枋至尊-枋湖,湖里,2300
裕兴花园-SM附近,湖里,1800
裕兴大厦-江头北路,湖里,2100
凤头-万达广场,湖里,1000
华永天地商业广场-江头,湖里,2600
凤头-湖边水库片,湖里,900
富贵门花园-枋湖,湖里,1250
聚落生活家公寓-县后,湖里,1400
湖里万达-万达广场,湖里,900
聚落生活家公寓-高新技术园,湖里,1400
聚落生活家公寓-火炬路,湖里,1300
聚落生活家公寓-火炬路,湖里,1400
聚落阳光社-枋湖,湖里,1680
岭兜佳园-湖边水库片,湖里,2700
世茂湖滨首府B区-湖边水库片,湖里,2400
永建顶尚-枋湖,湖里,1900
裕兴大厦-江头北路,湖里,1900
裕兴大厦-江头北路,湖里,2100
永建顶尚-枋湖,湖里,2800
永建顶尚-枋湖,湖里,1900
裕兴花园-SM附近,湖里,2099
裕兴花园-SM附近,湖里,2500
裕兴花园-SM附近,湖里,1900
裕兴花园-SM附近,湖里,1800
裕兴大厦-江头北路,湖里,2399
永建顶尚-枋湖,湖里,2800
裕兴花园-SM附近,湖里,2500
永建顶尚-枋湖,湖里,1899
湖里万达-万达广场,湖里,1350
坂上社-枋湖,湖里,1300
聚落阳光社-火炬路,湖里,1550
五缘湾商务运营中心-五缘湾,湖里,1250
聚落阳光社-枋湖,湖里,1460
永建顶尚-枋湖,湖里,1350
围里社-机场附近,湖里,1360
永建顶尚-枋湖,湖里,1350
禹州高HOUSE-安兜,湖里,1300
聚落阳光社-火炬路,湖里,1680
永建顶尚-枋湖,湖里,1800
高林社-万达广场,湖里,800
中铁财富港湾-嘉禾路（湖里）,湖里,2000
湖里万达-万达广场,湖里,600
枋湖社584号-枋湖,湖里,1099
湖里万达-万达广场,湖里,2500
万达SOHO公寓-万达广场,湖里,2500
特房山水新座-湖边水库片,湖里,2400
万达SOHO-万达广场,湖里,4600
万达SOHO-万达广场,湖里,2500
凯悦新城-枋湖,湖里,2400
兴山花园-SM附近,湖里,3800
宝龙一城-湖边水库片,湖里,7999
万科湖心岛-湖边水库片,湖里,18000
湖边花园B区-湖边水库片,湖里,3500
聚落阳光社-马垄,湖里,1460
凤头-万达广场,湖里,800
聚落阳光社-高新技术园,湖里,1680
永建顶尚-枋湖,湖里,1400
围里社-机场附近,湖里,1368
聚落阳光社公寓-枋湖,湖里,1680
聚落众创-湖里大道,湖里,1680
聚落阳光社-马垄,湖里,1750
凤头-万达广场,湖里,900
聚落阳光社-马垄,湖里,1680
世茂湖滨首府D区-湖边水库片,湖里,5000
世茂湖滨首府D区-湖边水库片,湖里,6500
湖里万达广场-万达广场,湖里,8000
湖里万达广场-万达广场,湖里,8000
万科中心云玺-万达广场,湖里,5000
万科中心云玺-万达广场,湖里,5000
湖里万达广场-万达广场,湖里,15000
高林居住区-万达广场,湖里,3200
万达SOHO-万达广场,湖里,2200
万达SOHO-万达广场,湖里,2300
湖里万达SOHO-金尚路,湖里,2400
万达SOHO-万达广场,湖里,2500
万达SOHO-万达广场,湖里,2200
万达SOHO-万达广场,湖里,1800
万达SOHO-万达广场,湖里,2200
永建顶尚-枋湖,湖里,1300
围里社-机场附近,湖里,1300
围里社-机场附近,湖里,1300
聚落阳光社-火炬路,湖里,1390
禹州高HOUSE（尧洲新城）-安兜,湖里,1376
聚落阳光社-火炬路,湖里,1900
聚落生活家公寓-市政务中心,湖里,1400
聚落阳光社-枋湖,湖里,1460
聚落众创-火炬路,湖里,1490
国贸阳光-祥店,湖里,1800
金林湾花园-金尚路,湖里,3500
万达SOHO-万达广场,湖里,2200
特房山水新座-湖边水库片,湖里,5300
高林居住区-万达广场,湖里,2500
金林湾花园-万达广场,湖里,3500
万达SOHO-万达广场,湖里,2200
高林居住区-万达广场,湖里,3800
高林居住区-万达广场,湖里,2500
万达SOHO-万达广场,湖里,1800
万达SOHO-万达广场,湖里,2300
万达SOHO-万达广场,湖里,2300
万达SOHO-万达广场,湖里,2600
万达SOHO-万达广场,湖里,1800
万达SOHO-万达广场,湖里,1700
特房山水新座-湖边水库片,湖里,5000
坂上社区-金尚路,湖里,1650
围里社-机场附近,湖里,1280
永建顶尚-枋湖,湖里,1350
尚忠社小区-金尚路,湖里,1350
围里社-机场附近,湖里,1300
聚落众创-高新技术园,湖里,1490
聚落阳光社-湖里大道,湖里,1180
聚落阳光社-火炬路,湖里,1460
聚落阳光社-枋湖,湖里,1390
永建顶尚-枋湖,湖里,1400
万达SOHO-万达广场,湖里,1700
万达SOHO-万达广场,湖里,2500
万达SOHO-万达广场,湖里,2100
万达SOHO-万达广场,湖里,1850
万达SOHO-万达广场,湖里,2200
万达SOHO-万达广场,湖里,2000
特房山水新座-湖边水库片,湖里,4800
万达SOHO-万达广场,湖里,1900
特房山水新座-湖边水库片,湖里,4800
万达SOHO-万达广场,湖里,2500
禹州城上城-金湖路,湖里,850
古歌蔡塘de家-蔡塘,湖里,1500
古歌蔡塘de家-蔡塘,湖里,1700
龙湖花园-枋湖,湖里,750
裕兴花园-SM附近,湖里,2100
聚落阳光社-SM附近,湖里,1390
山谷城市-金尚路,湖里,1200
永建顶尚-枋湖,湖里,2000
湖里万达-万达广场,湖里,900
富贵门花园-枋湖,湖里,800
围里社-机场附近,湖里,1280
五通一里-万达广场,湖里,1300
围里社-机场附近,湖里,1388
山谷城市-金尚路,湖里,1000
聚落阳光社-火炬路,湖里,1460
裕兴大厦-江头北路,湖里,2199
墩上小区-五缘湾,湖里,2500
墩上小区-五缘湾,湖里,2400
墩上小区-五缘湾,湖里,3600
墩上小区-五缘湾,湖里,2850
墩上小区-五缘湾,湖里,2200
墩上小区-五缘湾,湖里,2400
墩上小区-五缘湾,湖里,2200
墩上小区-五缘湾,湖里,3800
岭下小区-高新技术园,湖里,3700
墩上小区-五缘湾,湖里,2200
墩上小区-五缘湾,湖里,4000
墩上小区-五缘湾,湖里,3800
墩上小区-五缘湾,湖里,2900
墩上小区-五缘湾,湖里,2400
聚落阳光社-高新技术园,湖里,1460
聚落阳光社-马垄,湖里,1460
围里社-机场附近,湖里,1300
围里社-机场附近,湖里,1350
五缘湾运动馆-五缘湾运动馆,湖里,900
富贵门花园-枋湖,湖里,1300
金色阳光-枋湖,湖里,1299
富贵门花园-枋湖,湖里,1300
